Frame Rate:,30.0000000000
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
80,00:00:02.667,6.168953993055556,0.65140625,5.8483203125,12.007135416666667
81,00:00:02.700,0.21205729166666668,0.004856770833333334,0.19442708333333333,0.43688802083333333
82,00:00:02.733,8.778138020833333,0.8448697916666666,8.266979166666667,17.222565104166666
83,00:00:02.767,8.735308159722223,0.8040494791666667,8.107669270833334,17.294205729166666
84,00:00:02.800,4.126050347222223,0.3555078125,3.8219140625,8.200729166666667
85,00:00:02.833,8.194344618055554,0.7419921875,7.644908854166666,16.1961328125
86,00:00:02.867,0.16041666666666668,0.0029296875,0.14177083333333335,0.33654947916666667
87,00:00:02.900,10.698038194444443,1.1860026041666667,9.883776041666666,21.0243359375
88,00:00:02.933,12.55347222222222,1.6380598958333332,11.9226953125,24.099661458333333
89,00:00:02.967,4.959361979166666,0.43713541666666667,4.481236979166667,9.959713541666666
90,00:00:03.000,11.21599826388889,1.4495572916666666,10.081197916666667,22.117239583333333
91,00:00:03.033,0.04962239583333333,0.026184895833333333,0.028033854166666667,0.0946484375
92,00:00:03.067,11.376727430555556,1.0585286458333334,10.368580729166666,22.703072916666667
93,00:00:03.100,4.001640625,0.4373697916666667,3.5688932291666666,7.998658854166667
94,00:00:03.133,7.104813368055556,0.7008203125,6.723359375,13.890260416666667
95,00:00:03.167,11.352473958333334,1.1306510416666666,10.7137890625,22.212981770833334
96,00:00:03.200,0.06003472222222222,0.0006380208333333333,0.053203125,0.12626302083333332
97,00:00:03.233,11.079392361111111,0.9874348958333333,10.494661458333333,21.756080729166666
98,00:00:03.267,4.0212630208333335,0.49140625,3.5336197916666667,8.038763020833333
99,00:00:03.300,6.2537109375,0.46236979166666664,5.876953125,12.421809895833333
100,00:00:03.333,6.510451388888889,0.624296875,6.065338541666667,12.84171875
101,00:00:03.367,0.01486545138888889,0.0022786458333333335,0.004622395833333333,0.0376953125
102,00:00:03.400,10.849296875,1.0012630208333333,10.3247265625,21.221901041666666
103,00:00:03.433,3.8935156249999996,0.6013151041666667,3.5308723958333332,7.548359375
104,00:00:03.467,2.330828993055556,0.22838541666666667,2.1038020833333335,4.6602994791666665
105,00:00:03.500,10.032009548611109,1.0359505208333333,9.325130208333333,19.734947916666666
106,00:00:03.533,0.28975260416666665,0.001953125,0.27015625,0.5971484375
107,00:00:03.567,7.271323784722223,0.7033723958333333,6.689361979166667,14.421236979166666
108,00:00:03.600,10.016406250000001,0.7453125,9.4657421875,19.8381640625
109,00:00:03.633,9.243953993055555,0.9054036458333333,8.5259765625,18.300481770833333
110,00:00:03.667,11.103880208333335,1.0601692708333332,10.414921875,21.836549479166667
111,00:00:03.700,0.19214409722222223,0.022643229166666667,0.16098958333333332,0.3927994791666667
112,00:00:03.733,3.5903342013888886,0.635859375,3.221875,6.9132682291666665
113,00:00:03.767,10.742000868055555,1.2804166666666668,10.111640625,20.8339453125
114,00:00:03.800,4.279027777777777,0.3914713541666667,4.007356770833334,8.438255208333333
115,00:00:03.833,3.7644965277777778,0.295546875,3.5234244791666667,7.474518229166667
116,00:00:03.867,0.6973350694444446,0.13759114583333334,0.519140625,1.4352734375
117,00:00:03.900,11.553819444444443,1.1011979166666668,10.9423828125,22.617877604166665
118,00:00:03.933,5.852921006944444,0.5611458333333333,5.548619791666667,11.448997395833333
119,00:00:03.967,7.672300347222222,0.4911067708333333,7.288567708333333,15.2372265625
120,00:00:04.000,3.808493923611111,0.5151432291666667,3.4043229166666666,7.506015625
121,00:00:04.033,0.003550347222222222,0.0,0.0033854166666666668,0.007265625
122,00:00:04.067,7.847521701388889,0.6130078125,7.453736979166667,15.4758203125
123,00:00:04.100,8.079045138888889,0.6974348958333333,7.492291666666667,16.047408854166665
124,00:00:04.133,6.173541666666666,0.5186067708333333,5.707135416666667,12.2948828125
125,00:00:04.167,5.245286458333333,0.5586067708333333,4.900377604166667,10.276875
126,00:00:04.200,0.03208767361111111,3.90625e-05,0.0295703125,0.06665364583333333
127,00:00:04.233,5.119865451388889,0.6577473958333333,4.539153645833333,10.1626953125
128,00:00:04.267,11.577999131944445,1.0116796875,10.827682291666667,22.894635416666667
129,00:00:04.300,6.341736111111111,0.5136197916666667,5.9923307291666665,12.5192578125
130,00:00:04.333,9.503502604166668,0.9063541666666667,9.1810546875,18.423098958333334
131,00:00:04.367,0.2839626736111111,0.0315625,0.2530208333333333,0.5673046875
132,00:00:04.400,3.086306423611111,0.6661848958333333,2.5150651041666667,6.077669270833334
133,00:00:04.433,3.5179296875,0.3123958333333333,3.2345182291666665,7.006875
134,00:00:04.467,2.2369921875,0.4178385416666667,2.0116015625,4.281536458333333
135,00:00:04.500,4.059544270833333,0.5744270833333334,3.7574348958333332,7.846770833333333
136,00:00:04.533,0.8004253472222222,0.12588541666666667,0.609765625,1.665625
137,00:00:04.567,3.419969618055555,0.42575520833333336,3.111028645833333,6.723125
138,00:00:04.600,3.113519965277778,0.7602083333333334,2.4282682291666666,6.152083333333334
139,00:00:04.633,9.652547743055555,1.1698177083333334,9.379049479166667,18.408776041666666
140,00:00:04.667,9.676705729166667,1.1420182291666667,9.336197916666666,18.551901041666667
141,00:00:04.700,0.047695312499999996,0.0,0.04315104166666667,0.09993489583333333
142,00:00:04.733,10.323515625,1.6432291666666667,10.028229166666666,19.299088541666666
143,00:00:04.767,9.04814670138889,1.4004036458333333,8.713619791666666,17.030416666666667
144,00:00:04.800,8.688463541666666,1.3475651041666667,8.226263020833333,16.4915625
145,00:00:04.833,7.934288194444445,1.1674479166666667,7.4647265625,15.170690104166667
146,00:00:04.867,0.23383246527777776,0.011848958333333333,0.210078125,0.4795703125
147,00:00:04.900,7.699201388888889,1.0922786458333333,7.0661328125,14.939192708333334
148,00:00:04.933,8.920711805555555,1.355078125,9.0046484375,16.402408854166666
149,00:00:04.967,6.653589409722223,0.8480729166666666,6.401380208333333,12.711315104166667
150,00:00:05.000,6.842439236111111,0.9056901041666666,6.634440104166667,12.9871875
151,00:00:05.033,0.3643489583333334,0.019856770833333332,0.2864713541666667,0.78671875
152,00:00:05.067,6.714053819444445,0.8140755208333333,6.6006640625,12.727421875
153,00:00:05.100,7.205820312499999,0.8267447916666667,7.379244791666666,13.411471354166666
154,00:00:05.133,7.463993055555555,0.8601822916666667,7.976940104166666,13.554856770833334
155,00:00:05.167,7.252408854166667,0.8139192708333334,7.5654296875,13.377877604166667
156,00:00:05.200,0.2868923611111111,0.008072916666666667,0.26950520833333336,0.5830989583333334
157,00:00:05.233,7.284531250000001,0.76265625,7.664661458333334,13.426276041666666
158,00:00:05.267,7.787048611111111,0.8052864583333333,8.585677083333334,13.970182291666667
159,00:00:05.300,7.617955729166667,0.7265364583333334,8.246575520833334,13.880755208333333
160,00:00:05.333,7.730520833333333,0.7386588541666667,8.4872265625,13.965677083333333
161,00:00:05.367,0.1403168402777778,0.009309895833333333,0.13697916666666668,0.27466145833333333
162,00:00:05.400,7.869696180555555,0.7487760416666667,8.808489583333333,14.051822916666667
163,00:00:05.433,8.416219618055555,0.9239192708333334,9.240924479166667,15.083815104166666
164,00:00:05.467,7.9306640625,0.734609375,8.952330729166667,14.105052083333334
165,00:00:05.500,7.666024305555555,0.712421875,8.647955729166666,13.6376953125
166,00:00:05.533,0.3003645833333333,0.0069921875,0.29899739583333335,0.5951041666666667
167,00:00:05.567,7.628919270833333,0.7304557291666667,8.5725390625,13.583763020833333
168,00:00:05.600,7.955399305555556,0.7793619791666667,9.1565234375,13.9303125
169,00:00:05.633,8.081501736111111,0.78109375,9.508424479166667,13.954986979166666
170,00:00:05.667,7.9218185763888895,0.7518359375,9.3537109375,13.659908854166666
171,00:00:05.700,0.1322222222222222,0.0013541666666666667,0.14717447916666668,0.24813802083333333
172,00:00:05.733,7.74720486111111,0.8043229166666667,9.01265625,13.424635416666666
173,00:00:05.767,7.834188368055554,0.7917447916666667,9.1947265625,13.51609375
174,00:00:05.800,7.985460069444444,0.8132421875,9.3990625,13.744075520833333
175,00:00:05.833,8.166332465277778,0.9496223958333333,9.644388020833333,13.904986979166667
176,00:00:05.867,0.4178255208333333,0.03920572916666667,0.38221354166666666,0.8320572916666666
177,00:00:05.900,7.713281250000001,0.8329947916666667,9.078138020833334,13.2287109375
178,00:00:05.933,9.499665798611112,0.9412239583333334,12.24046875,15.3173046875
179,00:00:05.967,6.981202256944445,0.6520052083333333,8.536080729166667,11.755520833333334
180,00:00:06.000,7.892764756944445,1.0562760416666668,9.239921875,13.382096354166666
181,00:00:06.033,0.05040364583333334,0.0,0.06475260416666667,0.08645833333333333
182,00:00:06.067,7.510568576388889,0.59015625,9.133372395833334,12.808177083333334
183,00:00:06.100,7.108741319444444,0.5296875,8.830794270833334,11.9657421875
184,00:00:06.133,6.868394097222222,0.5099869791666667,8.578411458333333,11.516783854166667
185,00:00:06.167,6.696779513888889,0.5160677083333334,8.331861979166666,11.242408854166667
186,00:00:06.200,0.11517795138888891,0.0030078125,0.10682291666666667,0.235703125
187,00:00:06.233,6.822413194444444,0.5773307291666666,8.5686328125,11.321276041666666
188,00:00:06.267,6.704001736111112,0.6336848958333333,8.3320703125,11.14625
189,00:00:06.300,6.346488715277778,0.5748567708333333,7.883203125,10.58140625
190,00:00:06.333,6.344891493055556,0.6076302083333334,7.87921875,10.547825520833333
191,00:00:06.367,0.2641319444444445,0.011510416666666667,0.3184505208333333,0.46243489583333336
192,00:00:06.400,6.467135416666667,0.6551041666666667,7.933463541666667,10.812838541666666
193,00:00:06.433,6.2925477430555565,0.6056380208333333,7.747955729166667,10.524049479166667
194,00:00:06.467,6.420494791666667,0.6677213541666667,7.865026041666667,10.728736979166667
195,00:00:06.500,6.4205078124999995,0.6048828125,7.922747395833333,10.733893229166666
196,00:00:06.533,0.1317361111111111,0.008190104166666667,0.1595703125,0.22744791666666667
197,00:00:06.567,6.777361111111111,0.7156640625,8.27546875,11.340950520833333
198,00:00:06.600,6.373428819444444,0.6184765625,7.861875,10.639934895833333
199,00:00:06.633,6.5753342013888885,0.6048828125,8.100234375,11.020885416666667
200,00:00:06.667,6.847078993055557,0.6944270833333334,8.439192708333334,11.4076171875
201,00:00:06.700,0.14086371527777777,0.01859375,0.13865885416666668,0.26533854166666665
202,00:00:06.733,6.909027777777777,0.6674739583333333,8.5423046875,11.5173046875
203,00:00:06.767,6.849236111111111,0.6777864583333333,8.481380208333333,11.388541666666667
204,00:00:06.800,6.934249131944444,0.7104036458333334,8.699270833333333,11.393072916666666
205,00:00:06.833,6.979257812499999,0.6836328125,8.887903645833333,11.366236979166667
206,00:00:06.867,0.1412065972222222,0.0020833333333333333,0.18692708333333333,0.234609375
207,00:00:06.900,7.228906249999999,0.7651432291666667,9.2963671875,11.625208333333333
208,00:00:06.933,9.437994791666666,1.1544270833333334,12.688346354166667,14.4712109375
209,00:00:06.967,7.096306423611111,0.7388411458333334,9.2565234375,11.2935546875
210,00:00:07.000,7.1752734375,0.8346875,9.328020833333333,11.363111979166666
211,00:00:07.033,0.15297309027777775,0.0144140625,0.17325520833333333,0.27125
212,00:00:07.067,7.169509548611111,0.9138151041666667,9.344765625,11.249947916666667
213,00:00:07.100,7.420464409722221,1.3316796875,9.424700520833333,11.505013020833333
214,00:00:07.133,7.290269097222222,1.4901302083333334,9.326197916666667,11.054479166666667
215,00:00:07.167,7.118797743055556,1.49171875,9.016888020833333,10.847786458333333
216,00:00:07.200,0.03542534722222222,0.0036848958333333334,0.047135416666666666,0.05545572916666667
217,00:00:07.233,6.679600694444445,2.4662239583333334,7.9969921875,9.5755859375
218,00:00:07.267,5.676905381944444,1.2359244791666666,7.2109765625,8.583815104166666
219,00:00:07.300,5.096440972222222,0.9400651041666667,6.483072916666667,7.866184895833333
220,00:00:07.333,4.924370659722222,0.827421875,6.325885416666667,7.6198046875
221,00:00:07.367,0.6258897569444445,0.3062239583333333,0.6143359375,0.957109375
222,00:00:07.400,5.5509375,2.8799609375,6.1814453125,7.59140625
223,00:00:07.433,5.2526215277777775,1.1702473958333333,6.6061328125,7.981484375
224,00:00:07.467,4.843016493055555,1.0543229166666668,6.163684895833334,7.311041666666667
225,00:00:07.500,4.884270833333333,1.5344921875,5.884778645833333,7.2335416666666665
226,00:00:07.533,0.20964843749999998,0.0248046875,0.20559895833333333,0.3985416666666667
227,00:00:07.567,5.153736979166667,2.4441536458333335,5.7508203125,7.266236979166667
228,00:00:07.600,3.9259071180555556,1.084453125,4.857135416666667,5.8361328125
229,00:00:07.633,4.090590277777777,1.3898046875,4.949453125,5.932513020833333
230,00:00:07.667,3.915920138888889,0.851171875,4.957473958333333,5.939114583333334
231,00:00:07.700,0.11375868055555556,0.030611979166666668,0.13342447916666667,0.17723958333333334
232,00:00:07.733,4.368207465277777,2.0067838541666667,4.852447916666667,6.245390625
233,00:00:07.767,2.4382161458333336,0.5571223958333333,3.1547005208333334,3.6028255208333335
234,00:00:07.800,2.8013845486111113,0.833671875,3.4361588541666666,4.134322916666667
235,00:00:07.833,3.0014149305555553,1.0441015625,3.5537239583333333,4.406419270833333
236,00:00:07.867,0.0972482638888889,0.020963541666666665,0.1275390625,0.1432421875
237,00:00:07.900,3.249114583333333,1.62984375,3.4317057291666666,4.685794270833333
238,00:00:07.933,4.661197916666667,2.423046875,5.176953125,6.38359375
239,00:00:07.967,1.9774739583333334,0.25126302083333335,2.559908854166667,3.12125
240,00:00:08.000,3.3607682291666667,1.4502864583333333,3.7210286458333335,4.9109895833333335
241,00:00:08.033,0.0,0.0,0.0,0.0
242,00:00:08.067,3.1235069444444448,1.4795052083333333,3.518828125,4.3721875
243,00:00:08.100,2.187100694444444,0.2441796875,2.888671875,3.428450520833333
244,00:00:08.133,3.0403645833333335,1.2377473958333334,3.5554817708333335,4.327864583333334
245,00:00:08.167,3.4974956597222224,1.1276302083333334,4.0593880208333335,5.30546875
246,00:00:08.200,0.013567708333333333,0.0,0.016861979166666666,0.023841145833333334
247,00:00:08.233,2.5145789930555558,1.7647005208333333,2.3258072916666666,3.4532291666666666
248,00:00:08.267,1.9982031249999999,0.18747395833333333,2.605,3.2021354166666667
249,00:00:08.300,1.730646701388889,0.4336848958333333,2.1060807291666666,2.652174479166667
250,00:00:08.333,2.248285590277778,0.4519401041666667,2.6713151041666667,3.6216015625
251,00:00:08.367,0.017508680555555555,1.3020833333333334e-05,0.0224609375,0.030052083333333333
252,00:00:08.400,2.437907986111111,1.59125,2.3359505208333333,3.3865234375
253,00:00:08.433,0.3186935763888889,0.0199609375,0.4598697916666667,0.47625
254,00:00:08.467,1.5419531249999998,0.40630208333333334,1.581171875,2.6383854166666665
255,00:00:08.500,1.8563411458333334,0.2395703125,2.306341145833333,3.0231119791666665
256,00:00:08.533,0.13049479166666667,0.006028645833333333,0.16223958333333333,0.22321614583333332
257,00:00:08.567,2.575368923611111,1.824921875,2.287278645833333,3.61390625
258,00:00:08.600,1.8820052083333334,0.2645572916666667,2.3184505208333333,3.0630078125
259,00:00:08.633,0.9326215277777777,0.1360546875,1.2408723958333334,1.4209375
260,00:00:08.667,1.4727430555555558,0.4006119791666667,1.6100390625,2.407578125
261,00:00:08.700,0.12230468750000001,0.02578125,0.14098958333333333,0.20014322916666666
262,00:00:08.733,2.7525217013888894,1.0770442708333334,2.9211458333333336,4.259375
263,00:00:08.767,1.9109157986111114,0.48130208333333335,2.1123307291666666,3.1391145833333334
264,00:00:08.800,1.6418923611111111,0.3278515625,1.9667057291666667,2.631119791666667
265,00:00:08.833,2.2382682291666667,0.4497265625,2.728828125,3.53625
266,00:00:08.867,0.13363715277777777,0.026731770833333335,0.156171875,0.2180078125
267,00:00:08.900,2.8316883680555556,1.6454817708333334,2.8007291666666667,4.048854166666667
268,00:00:08.933,1.364001736111111,0.245703125,1.6770572916666666,2.169244791666667
269,00:00:08.967,0.5229817708333333,0.022942708333333332,0.64734375,0.8986588541666667
270,00:00:09.000,4.1880902777777775,3.7889192708333335,2.870794270833333,5.904557291666666
271,00:00:09.033,0.013020833333333334,0.0032161458333333334,0.012161458333333333,0.023684895833333334
272,00:00:09.067,1.0755815972222222,0.2820052083333333,1.2137369791666666,1.7310026041666666
273,00:00:09.100,1.010390625,0.21920572916666667,1.0928385416666666,1.7191276041666668
274,00:00:09.133,0.7215017361111111,0.04579427083333333,0.873828125,1.2448828125
275,00:00:09.167,2.3992447916666664,1.3327864583333333,2.1967708333333333,3.668177083333333
276,00:00:09.200,0.0059331597222222225,0.0,0.0076171875,0.010182291666666666
277,00:00:09.233,1.4775954861111111,0.5108723958333333,1.4537890625,2.468125
278,00:00:09.267,1.7745529513888887,0.18459635416666667,2.2035026041666668,2.9355598958333333
279,00:00:09.300,2.3464756944444445,0.5016145833333333,2.7914453125,3.7463671875
280,00:00:09.333,3.058272569444444,1.1764713541666667,3.281171875,4.717174479166666
281,00:00:09.367,0.017309027777777777,0.00026041666666666666,0.0234375,0.028229166666666666
282,00:00:09.400,3.6280815972222222,1.1106770833333333,4.102903645833333,5.6706640625
283,00:00:09.433,3.8457465277777776,1.0775651041666667,4.477096354166667,5.982578125
284,00:00:09.467,4.034691840277778,1.1816145833333334,4.682356770833334,6.240104166666667
285,00:00:09.500,4.066189236111111,0.9154166666666667,4.909375,6.373776041666667
286,00:00:09.533,0.11191840277777777,0.018984375,0.1426953125,0.17407552083333333
287,00:00:09.567,4.812243923611111,1.8591536458333333,5.405247395833333,7.172330729166666
288,00:00:09.600,3.4779774305555553,1.1611848958333333,3.9796875,5.293059895833333
289,00:00:09.633,2.4862369791666667,0.6061458333333334,2.9637760416666667,3.8887890625
290,00:00:09.667,1.0094618055555555,0.12678385416666665,1.2586848958333334,1.6429166666666666
291,00:00:09.700,0.08420572916666667,0.011080729166666666,0.10787760416666667,0.13365885416666667
292,00:00:09.733,1.892365451388889,1.0979296875,1.6677213541666667,2.9114453125
293,00:00:09.767,0.9210156249999999,0.1434765625,1.0652864583333332,1.5542838541666666
294,00:00:09.800,1.7561111111111112,0.328046875,2.0217317708333336,2.9185546875
295,00:00:09.833,1.4402039930555557,0.4159244791666667,1.5840494791666666,2.3206380208333335
296,00:00:09.867,0.13805121527777778,0.026458333333333334,0.1349609375,0.252734375
297,00:00:09.900,2.3146397569444446,1.8800390625,1.9054036458333334,3.1584765625
298,00:00:09.933,2.9216796874999997,0.69578125,3.440130208333333,4.6291276041666665
299,00:00:09.967,1.1315538194444443,0.17651041666666667,1.3785677083333334,1.8395833333333333
300,00:00:10.000,4.571822916666666,3.4921875,4.0940625,6.12921875
301,00:00:10.033,0.0,0.0,0.0,0.0
302,00:00:10.067,1.9969357638888887,0.4502083333333333,2.428828125,3.1117708333333334
303,00:00:10.100,1.4830946180555555,0.3255078125,1.7062890625,2.4174869791666667
304,00:00:10.133,2.2404296875000003,0.4302473958333333,2.583138020833333,3.7079036458333334
305,00:00:10.167,1.7299782986111112,0.2809244791666667,2.148736979166667,2.7602734375
306,00:00:10.200,0.1034765625,0.013958333333333333,0.1372265625,0.15924479166666666
307,00:00:10.233,2.807534722222222,1.6778645833333334,2.6948567708333333,4.0498828125
308,00:00:10.267,2.568567708333333,0.67828125,3.1214192708333335,3.9060026041666664
309,00:00:10.300,4.244184027777778,1.3742578125,4.931510416666667,6.426783854166667
310,00:00:10.333,5.052938368055556,1.5047526041666666,6.077955729166667,7.576106770833333
311,00:00:10.367,0.0390625,0.0092578125,0.04444010416666667,0.06348958333333334
312,00:00:10.400,5.585299479166667,2.312630208333333,6.242473958333333,8.200794270833333
313,00:00:10.433,5.3998003472222225,1.6514192708333333,6.4310546875,8.116927083333334
314,00:00:10.467,4.1206640625,0.8880729166666667,5.126979166666667,6.346940104166666
315,00:00:10.500,5.256618923611111,1.3332942708333333,6.450078125,7.986484375
316,00:00:10.533,0.17251302083333334,0.1076171875,0.18736979166666667,0.22255208333333334
317,00:00:10.567,5.966397569444445,2.2133723958333333,6.8341666666666665,8.851653645833334
318,00:00:10.600,5.848059895833333,1.7331901041666666,7.016236979166667,8.794752604166666
319,00:00:10.633,5.818302951388888,2.0645963541666665,6.868645833333333,8.521666666666667
320,00:00:10.667,4.950477430555555,1.5296614583333332,6.055859375,7.265911458333333
321,00:00:10.700,0.5304383680555556,0.1155859375,0.5663802083333334,0.9093489583333333
322,00:00:10.733,4.713012152777778,1.6743098958333333,5.5551171875,6.909609375
323,00:00:10.767,5.2683289930555555,2.2938932291666667,6.057955729166666,7.453138020833333
324,00:00:10.800,4.733446180555556,2.1591145833333334,5.4048046875,6.636419270833334
325,00:00:10.833,4.4608810763888895,2.0415104166666667,5.084674479166667,6.256458333333334
326,00:00:10.867,0.017473958333333334,0.012747395833333333,0.014479166666666666,0.0251953125
327,00:00:10.900,3.9017274305555554,1.9607942708333332,4.366158854166667,5.378229166666666
328,00:00:10.933,4.355755208333334,1.5187760416666667,5.299635416666667,6.248854166666667
329,00:00:10.967,1.4894401041666667,0.5729817708333333,1.8202734375,2.075065104166667
330,00:00:11.000,1.5720486111111114,0.5468359375,1.9618619791666667,2.2074479166666667
331,00:00:11.033,0.49886284722222224,0.10049479166666667,0.5622265625,0.8338671875
332,00:00:11.067,1.4279730902777779,0.6233723958333334,1.594296875,2.06625
